timestamp,cell_id,band,rsrp_dbm,sinr_db,cqi,prb_utilization_dl,throughput_dl_mbps,latency_ms,packet_loss_rate,rrc_setup_success_rate,handover_success_rate,call_drop_rate,active_users
2026-01-05 11:30:00,Cell_007,n78,-90.31,19.41,10.2,42.85,71.48,25.4,0.0057,99.13,96.2,0.0062,94
2026-01-05 11:45:00,Cell_007,n78,-94.0,17.52,11.2,54.31,73.94,25.51,0.0047,98.12,98.22,0.0073,74
2026-01-05 12:00:00,Cell_007,B3,-103.87,13.28,12.3,47.0,73.18,11.93,0.0052,98.7,97.47,0.0079,85
2026-01-05 12:15:00,Cell_007,n78,-92.83,11.0,10.7,37.91,53.52,19.66,0.009,98.34,97.22,0.005,63
2026-01-05 12:30:00,Cell_007,B3,-102.86,13.34,10.9,49.84,64.74,16.65,0.0044,98.05,96.23,0.0079,71
2026-01-05 12:45:00,Cell_007,B7,-90.5,15.47,12.3,46.93,79.91,23.31,0.0069,97.6,94.36,0.0068,94
2026-01-05 13:00:00,Cell_007,B3,-94.62,19.47,10.4,51.37,77.95,30.87,0.0054,98.11,95.5,0.0091,94
2026-01-05 13:15:00,Cell_007,B20,-89.73,24.35,11.5,37.58,70.04,20.1,0.0052,98.26,96.41,0.0032,110
2026-01-05 13:30:00,Cell_007,n78,-93.13,17.27,11.7,50.21,78.85,24.54,0.0073,98.95,97.16,0.0056,109
2026-01-05 13:45:00,Cell_007,B20,-94.39,16.17,11.6,43.12,63.92,22.58,0.005,97.63,96.35,0.0065,106
2026-01-05 14:00:00,Cell_007,B7,-105.0,16.92,10.2,51.62,71.86,23.23,0.0058,98.49,98.34,0.006,103
2026-01-05 14:15:00,Cell_007,n78,-87.3,17.0,8.5,56.93,67.42,26.86,0.0041,97.79,98.98,0.0041,104
2026-01-05 14:30:00,Cell_007,n78,-94.1,14.87,9.2,47.89,61.17,22.42,0.0079,98.65,95.52,0.0077,88
2026-01-05 14:45:00,Cell_007,B20,-94.71,17.24,10.8,38.67,90.48,23.93,0.0058,98.26,98.18,0.005,66
2026-01-05 15:00:00,Cell_007,B7,-85.37,17.5,10.6,58.99,79.48,22.93,0.0057,98.7,96.17,0.006,92
2026-01-05 15:15:00,Cell_007,B3,-100.43,14.43,10.6,56.22,53.56,22.47,0.005,99.08,96.96,0.0096,97
2026-01-05 15:30:00,Cell_007,B20,-90.8,13.94,12.2,37.34,63.76,25.82,0.0085,97.18,98.37,0.0057,62
2026-01-05 15:45:00,Cell_007,B20,-107.01,10.41,11.0,47.47,78.33,21.8,0.0038,98.25,97.03,0.0065,77
2026-01-05 16:00:00,Cell_007,n78,-95.11,12.39,10.2,56.6,70.67,21.22,0.0079,99.79,97.21,0.0085,103
2026-01-05 16:15:00,Cell_007,B7,-95.03,15.08,9.2,46.36,65.74,22.39,0.0045,98.33,97.53,0.0058,62
2026-01-05 16:30:00,Cell_007,B3,-99.6,15.73,11.7,50.05,64.13,24.99,0.0051,97.82,97.74,0.0076,101
2026-01-05 16:45:00,Cell_007,B7,-95.04,18.54,10.3,53.23,66.89,23.1,0.0012,98.32,97.09,0.0052,113
2026-01-05 17:00:00,Cell_007,n78,-94.82,12.29,10.2,74.25,74.78,29.2,0.0046,97.81,98.31,0.0082,129
2026-01-05 17:15:00,Cell_007,n78,-98.98,11.08,11.2,70.39,39.34,30.71,0.0092,98.37,98.49,0.0073,115
2026-01-05 17:30:00,Cell_007,B7,-92.64,12.14,9.6,78.05,50.23,36.31,0.0051,98.48,97.56,0.0048,138
2026-01-05 17:45:00,Cell_007,B7,-102.23,16.32,7.5,64.19,68.54,34.49,0.0034,97.8,96.31,0.0064,102
2026-01-05 18:00:00,Cell_007,n78,-111.11,14.15,11.7,67.79,22.77,24.26,0.0063,97.93,96.42,0.0254,150
2026-01-05 18:15:00,Cell_007,B3,-109.96,14.82,12.7,61.68,21.34,36.24,0.0058,97.83,99.55,0.0355,129
2026-01-05 18:30:00,Cell_007,n78,-107.49,11.65,14.0,64.24,14.02,30.66,0.0053,98.23,95.45,0.0324,124
2026-01-05 18:45:00,Cell_007,B20,-110.66,19.33,9.8,70.5,21.89,31.42,0.0032,97.68,97.86,0.0408,135
2026-01-05 19:00:00,Cell_007,n78,-106.24,17.14,10.1,44.0,14.69,27.85,0.0069,99.34,97.02,0.0369,132
2026-01-05 19:15:00,Cell_007,B7,-107.23,14.43,12.6,62.54,21.37,40.49,0.0066,98.83,98.19,0.0352,112
2026-01-05 19:30:00,Cell_007,B3,-104.65,14.43,9.9,73.34,11.54,34.31,0.0068,97.6,97.59,0.0339,147
2026-01-05 19:45:00,Cell_007,n78,-111.5,15.52,11.0,64.13,16.07,27.59,0.0039,97.89,96.64,0.044,129
2026-01-05 20:00:00,Cell_007,B7,-108.44,14.41,11.0,61.5,20.3,34.85,0.0052,98.81,96.19,0.0492,122
2026-01-05 20:15:00,Cell_007,B20,-113.21,10.57,10.1,54.92,13.39,34.49,0.006,98.21,96.61,0.0434,153
2026-01-05 20:30:00,Cell_007,n78,-109.21,13.42,12.2,74.66,18.69,29.03,0.0075,98.84,95.59,0.0357,94
2026-01-05 20:45:00,Cell_007,B3,-112.06,11.71,10.3,60.62,12.01,34.33,0.0105,98.49,98.12,0.0371,107
2026-01-05 21:00:00,Cell_007,B20,-101.77,20.21,10.2,52.9,68.98,29.09,0.0082,98.06,96.46,0.0067,138
2026-01-05 21:15:00,Cell_007,B7,-88.16,14.73,11.7,71.97,62.01,31.43,0.0031,98.86,97.04,0.0052,148
2026-01-05 21:30:00,Cell_007,B20,-83.78,14.93,11.4,62.84,43.33,31.44,0.0067,98.91,96.8,0.0016,108
2026-01-05 21:45:00,Cell_007,B7,-81.74,11.72,13.0,58.53,58.18,34.5,0.0044,99.46,97.08,0.0069,126
2026-01-05 22:00:00,Cell_007,B7,-84.11,14.61,13.4,43.11,79.64,25.96,0.0039,98.63,97.01,0.0043,93
2026-01-05 22:15:00,Cell_007,B20,-91.27,14.78,10.9,47.28,68.32,24.56,0.0047,100.0,95.59,0.0048,81
2026-01-05 22:30:00,Cell_007,B20,-98.6,16.28,11.3,50.67,84.36,28.86,0.0051,98.62,95.14,0.0062,77
2026-01-05 22:45:00,Cell_007,B20,-92.93,9.94,11.6,34.43,73.48,19.09,0.0043,99.19,97.59,0.0083,110
2026-01-05 23:00:00,Cell_007,n78,-84.51,10.6,12.0,44.05,62.7,26.46,0.0079,99.05,97.21,0.0063,95
2026-01-05 23:15:00,Cell_007,n78,-90.48,16.62,11.3,54.74,55.73,23.47,0.0032,98.67,98.64,0.0051,90
2026-01-05 23:30:00,Cell_007,B7,-102.34,13.43,11.5,24.82,62.23,28.4,0.008,98.72,97.88,0.0064,96
2026-01-05 23:45:00,Cell_007,B7,-93.58,15.35,10.1,58.11,87.22,29.52,0.0052,97.93,98.28,0.0071,93
2026-01-05 00:00:00,Cell_008,B3,-89.87,11.74,11.9,59.03,88.31,26.83,0.0032,98.62,99.14,0.0043,87
2026-01-05 00:15:00,Cell_008,B20,-84.93,16.85,14.5,42.14,62.1,28.9,0.0036,98.38,96.93,0.0081,97
2026-01-05 00:30:00,Cell_008,n78,-94.01,18.65,15.0,53.53,73.0,18.81,0.0047,98.37,96.47,0.006,113
2026-01-05 00:45:00,Cell_008,B3,-85.76,14.52,9.3,58.7,71.51,17.09,0.0074,99.12,94.57,0.0044,86
2026-01-05 01:00:00,Cell_008,B3,-94.58,12.5,12.0,44.25,77.42,19.55,0.0033,98.95,97.25,0.0078,81
2026-01-05 01:15:00,Cell_008,B3,-95.98,19.08,8.9,58.01,85.21,27.44,0.0046,98.01,96.79,0.0034,75
2026-01-05 01:30:00,Cell_008,n78,-88.75,11.85,11.9,51.63,87.1,26.28,0.0081,98.79,97.98,0.0034,86
2026-01-05 01:45:00,Cell_008,n78,-92.19,14.27,11.6,53.08,75.92,23.29,0.0045,99.16,97.35,0.004,85
2026-01-05 02:00:00,Cell_008,B20,-91.82,14.4,10.2,60.68,60.44,26.83,0.0104,99.15,96.97,0.0037,69
2026-01-05 02:15:00,Cell_008,n78,-94.06,12.94,10.0,45.39,70.98,25.94,0.0035,98.09,96.84,0.0056,114
2026-01-05 02:30:00,Cell_008,n78,-100.07,16.25,11.8,47.0,59.87,31.03,0.0039,98.9,97.2,0.0072,112
2026-01-05 02:45:00,Cell_008,B7,-89.19,13.32,12.5,42.95,73.64,18.83,0.0039,98.53,97.37,0.0026,95
2026-01-05 03:00:00,Cell_008,B7,-85.6,13.94,9.4,48.61,62.84,29.08,0.006,98.41,97.59,0.004,70
2026-01-05 03:15:00,Cell_008,B20,-89.96,11.7,9.5,54.69,77.25,18.98,0.0048,97.96,98.78,0.0078,82
2026-01-05 03:30:00,Cell_008,B7,-98.78,12.98,11.1,51.62,71.03,24.99,0.0062,98.4,96.7,0.0051,91
2026-01-05 03:45:00,Cell_008,n78,-89.95,15.6,9.3,40.01,75.99,29.89,0.0063,98.25,97.22,0.0037,106
2026-01-05 04:00:00,Cell_008,B20,-95.35,14.5,10.3,58.49,69.98,24.62,0.0071,98.06,97.19,0.0065,66
2026-01-05 04:15:00,Cell_008,n78,-90.74,14.86,11.2,48.29,74.59,29.35,0.0036,98.29,97.67,0.007,94
2026-01-05 04:30:00,Cell_008,B3,-88.93,18.39,10.6,40.06,68.86,26.85,0.0068,98.74,96.79,0.0053,85
2026-01-05 04:45:00,Cell_008,n78,-88.38,17.52,9.6,54.1,65.49,25.88,0.0056,99.44,96.58,0.0064,96
2026-01-05 05:00:00,Cell_008,n78,-92.36,14.2,10.3,44.48,83.12,21.61,0.0071,98.69,95.6,0.007,68
2026-01-05 05:15:00,Cell_008,B7,-88.86,13.48,11.0,37.65,73.22,27.71,0.0044,98.14,97.45,0.007,54
2026-01-05 05:30:00,Cell_008,n78,-89.36,17.09,10.8,33.16,78.75,21.74,0.0071,98.37,97.24,0.0045,100
2026-01-05 05:45:00,Cell_008,B3,-97.94,21.74,14.1,61.06,84.75,23.66,0.0083,98.44,95.45,0.009,104
2026-01-05 06:00:00,Cell_008,B7,-98.13,13.24,8.5,55.56,55.97,25.15,0.0043,97.64,97.24,0.0053,100
2026-01-05 06:15:00,Cell_008,B7,-98.34,12.73,7.7,30.53,89.98,32.33,0.0062,98.01,96.7,0.0077,81
2026-01-05 06:30:00,Cell_008,n78,-92.06,13.29,10.3,50.35,62.23,25.81,0.0051,98.58,98.38,0.0057,101
2026-01-05 06:45:00,Cell_008,B20,-100.96,13.59,11.0,63.39,52.4,23.62,0.0089,98.03,96.79,0.0067,91
2026-01-05 07:00:00,Cell_008,B3,-89.76,18.98,10.5,42.08,69.74,19.36,0.007,98.27,96.33,0.007,72
2026-01-05 07:15:00,Cell_008,B20,-88.15,13.56,12.6,44.86,78.32,24.72,0.0075,98.57,95.34,0.008,87
2026-01-05 07:30:00,Cell_008,B20,-88.55,12.68,9.7,53.24,68.97,27.75,0.0056,99.11,97.42,0.0066,83
2026-01-05 07:45:00,Cell_008,B7,-90.84,18.58,10.9,52.25,72.46,24.5,0.0094,99.22,97.08,0.0064,78
2026-01-05 08:00:00,Cell_008,n78,-90.45,3.64,6.5,39.13,28.37,23.64,0.019,99.3,98.46,0.0065,98
2026-01-05 08:15:00,Cell_008,n78,-81.95,2.21,5.3,39.76,15.94,22.89,0.0255,98.95,96.43,0.0038,93
2026-01-05 08:30:00,Cell_008,n78,-88.97,3.02,7.0,48.13,16.28,25.62,0.0272,98.68,98.5,0.0064,65
2026-01-05 08:45:00,Cell_008,n78,-93.13,5.06,5.6,57.12,28.12,29.11,0.0245,98.29,96.33,0.0024,92
2026-01-05 09:00:00,Cell_008,n78,-87.08,1.18,5.2,54.44,22.09,24.84,0.02,97.63,95.87,0.0061,84
2026-01-05 09:15:00,Cell_008,B7,-93.85,2.79,4.8,55.41,33.31,16.06,0.0251,98.56,97.4,0.0049,75
2026-01-05 09:30:00,Cell_008,B7,-79.62,4.13,5.5,53.17,29.13,25.16,0.0218,98.56,96.42,0.0067,116
2026-01-05 09:45:00,Cell_008,B3,-93.3,3.84,6.4,41.83,17.79,32.73,0.0249,99.59,97.21,0.0065,84
2026-01-05 10:00:00,Cell_008,n78,-92.65,13.52,12.4,56.83,67.5,24.85,0.0036,97.96,97.12,0.0061,74
2026-01-05 10:15:00,Cell_008,B7,-95.58,11.8,11.6,32.26,61.88,16.55,0.0068,97.42,97.03,0.0093,111
2026-01-05 10:30:00,Cell_008,n78,-90.51,12.03,9.3,47.09,84.28,26.4,0.0046,98.92,94.76,0.0045,76
2026-01-05 10:45:00,Cell_008,B7,-91.61,14.39,10.8,46.6,72.22,26.16,0.0063,98.33,97.4,0.0077,80
2026-01-05 11:00:00,Cell_008,B20,-86.19,11.69,13.5,37.29,68.55,20.2,0.0104,98.2,96.5,0.0053,89
2026-01-05 11:15:00,Cell_008,B20,-93.64,14.6,6.1,48.46,72.18,28.15,0.0086,98.39,97.82,0.0038,99
2026-01-05 11:30:00,Cell_008,B7,-97.92,14.44,13.0,49.45,86.96,21.01,0.0081,98.11,97.23,0.0064,97
2026-01-05 11:45:00,Cell_008,n78,-90.75,12.78,12.2,61.85,66.16,16.66,0.007,98.3,96.87,0.0071,82
2026-01-05 12:00:00,Cell_008,B7,-92.5,19.41,11.0,38.11,60.04,24.56,0.0037,97.56,97.64,0.0074,83
2026-01-05 12:15:00,Cell_008,n78,-90.53,15.56,11.8,52.84,45.94,23.04,0.007,98.25,97.04,0.0075,89
2026-01-05 12:30:00,Cell_008,n78,-86.37,14.64,10.7,25.2,68.73,18.59,0.0064,98.59,97.7,0.0088,88
2026-01-05 12:45:00,Cell_008,B7,-80.6,15.7,9.2,43.5,68.27,26.37,0.0041,98.32,96.84,0.0051,99
2026-01-05 13:00:00,Cell_008,B3,-86.17,14.01,12.7,37.09,58.12,19.14,0.006,99.22,96.4,0.005,85
2026-01-05 13:15:00,Cell_008,B20,-89.14,13.57,10.3,37.24,66.28,28.71,0.0062,98.06,98.24,0.0048,108
2026-01-05 13:30:00,Cell_008,B7,-91.72,10.5,14.2,51.1,68.76,27.82,0.0074,99.29,96.34,0.0066,71
2026-01-05 13:45:00,Cell_008,B20,-88.67,14.93,11.4,46.83,69.49,20.53,0.0076,99.39,96.44,0.0071,94
2026-01-05 14:00:00,Cell_008,n78,-99.63,11.1,9.9,30.89,86.08,25.47,0.0059,97.19,95.18,0.006,116
2026-01-05 14:15:00,Cell_008,B7,-95.49,17.59,10.3,48.44,84.15,22.62,0.0046,99.35,97.05,0.0082,78
2026-01-05 14:30:00,Cell_008,n78,-90.63,16.3,11.2,43.96,71.98,22.23,0.0079,98.38,95.5,0.0026,64
2026-01-05 14:45:00,Cell_008,B3,-88.91,11.55,11.4,49.09,71.35,25.75,0.0063,96.87,96.68,0.0069,111
2026-01-05 15:00:00,Cell_008,B3,-98.82,13.95,8.8,60.16,82.13,25.4,0.0063,99.33,98.21,0.0083,94
2026-01-05 15:15:00,Cell_008,B3,-93.75,17.3,12.1,46.47,68.49,28.53,0.0093,98.05,96.74,0.0067,95
2026-01-05 15:30:00,Cell_008,B7,-82.58,16.27,11.7,62.07,67.51,23.65,0.0035,98.4,95.51,0.0075,94
2026-01-05 15:45:00,Cell_008,B3,-93.39,14.7,12.1,38.91,74.04,26.8,0.0024,98.91,95.33,0.0058,72
2026-01-05 16:00:00,Cell_008,B7,-97.79,10.05,11.2,44.69,56.95,26.1,0.002,97.88,96.42,0.0076,106
2026-01-05 16:15:00,Cell_008,B7,-86.49,14.54,7.6,51.13,86.71,28.94,0.0069,97.79,96.47,0.0099,68
2026-01-05 16:30:00,Cell_008,B3,-87.29,13.71,9.3,60.22,76.61,22.47,0.0037,99.73,96.98,0.0088,101
2026-01-05 16:45:00,Cell_008,B3,-94.6,13.46,13.0,59.7,53.23,26.2,0.0058,97.88,97.26,0.0033,81
2026-01-05 17:00:00,Cell_008,B7,-94.5,14.79,9.6,78.59,64.93,39.18,0.0057,98.17,98.76,0.0048,128
2026-01-05 17:15:00,Cell_008,B3,-88.4,11.29,12.0,70.67,72.69,35.56,0.0086,98.43,96.14,0.0102,109
2026-01-05 17:30:00,Cell_008,B20,-89.17,19.87,11.3,73.99,40.04,30.0,0.0023,98.97,95.45,0.0034,137
2026-01-05 17:45:00,Cell_008,B3,-86.69,14.52,11.8,70.3,57.85,27.62,0.0071,98.87,97.89,0.0066,114
2026-01-05 18:00:00,Cell_008,n78,-92.01,4.29,6.4,60.48,16.96,26.33,0.0119,98.3,98.61,0.0081,107
2026-01-05 18:15:00,Cell_008,B3,-92.36,1.31,6.0,59.03,27.05,23.09,0.017,98.25,98.15,0.0086,143
2026-01-05 18:30:00,Cell_008,B3,-95.03,2.48,5.5,55.72,17.22,33.46,0.0289,97.57,98.89,0.008,125
2026-01-05 18:45:00,Cell_008,n78,-98.65,0.43,5.4,57.06,26.2,32.24,0.0347,97.29,96.4,0.0069,133
2026-01-05 19:00:00,Cell_008,B3,-103.21,4.38,5.3,71.89,24.62,30.21,0.0203,98.5,97.9,0.0027,108
2026-01-05 19:15:00,Cell_008,B3,-91.5,3.52,6.5,87.82,22.8,29.46,0.0246,97.49,98.55,0.0039,125
2026-01-05 19:30:00,Cell_008,B3,-95.14,3.56,5.2,67.48,38.44,33.76,0.0356,97.86,97.53,0.0046,136
2026-01-05 19:45:00,Cell_008,B3,-86.11,2.91,5.0,54.5,29.12,28.04,0.0476,98.84,98.23,0.0037,123
2026-01-05 20:00:00,Cell_008,B3,-95.68,3.78,6.3,58.48,26.57,33.81,0.0333,99.69,96.26,0.0058,139
2026-01-05 20:15:00,Cell_008,n78,-95.33,2.33,4.2,78.1,20.87,28.37,0.024,96.91,97.49,0.0081,122
2026-01-05 20:30:00,Cell_008,B20,-95.69,3.0,6.2,80.99,13.28,33.38,0.0237,98.15,95.3,0.0029,113
2026-01-05 20:45:00,Cell_008,B7,-98.83,3.37,4.0,62.42,25.05,37.82,0.0263,98.04,97.16,0.0043,136
2026-01-05 21:00:00,Cell_008,B3,-87.84,16.43,10.6,73.47,51.27,26.72,0.0,98.46,96.18,0.0068,102
2026-01-05 21:15:00,Cell_008,B7,-95.24,16.41,9.6,69.27,54.43,31.87,0.0072,99.07,97.09,0.0044,124
2026-01-05 21:30:00,Cell_008,B3,-97.11,14.47,10.5,65.17,49.91,24.59,0.007,99.08,95.21,0.0067,145
2026-01-05 21:45:00,Cell_008,B20,-89.02,13.75,9.7,66.65,62.48,32.38,0.0056,97.85,97.42,0.0069,133
2026-01-05 22:00:00,Cell_008,n78,-83.6,13.13,12.8,42.13,83.09,28.93,0.0054,99.5,97.47,0.0042,83
2026-01-05 22:15:00,Cell_008,B20,-86.34,17.77,9.5,46.89,74.04,21.97,0.0107,98.64,96.94,0.0084,83
2026-01-05 22:30:00,Cell_008,n78,-100.34,13.64,12.5,60.56,64.27,20.44,0.0071,98.13,96.73,0.0078,80
2026-01-05 22:45:00,Cell_008,n78,-101.83,11.1,11.0,33.09,69.03,18.43,0.0093,99.8,95.94,0.0065,75
2026-01-05 23:00:00,Cell_008,B7,-82.98,13.6,10.6,40.46,83.46,10.95,0.0051,98.47,96.34,0.0077,105
2026-01-05 23:15:00,Cell_008,B7,-99.06,21.28,9.0,58.31,73.5,21.99,0.0052,98.48,97.21,0.0042,85
2026-01-05 23:30:00,Cell_008,n78,-98.08,12.55,9.4,44.64,76.32,24.48,0.0099,97.17,97.47,0.006,99
2026-01-05 23:45:00,Cell_008,B20,-88.42,14.51,11.2,42.05,78.14,16.48,0.0076,98.49,96.51,0.0055,86
2026-01-05 00:00:00,Cell_009,B3,-75.83,18.66,10.2,53.04,78.73,20.3,0.0035,98.46,97.81,0.0028,78
2026-01-05 00:15:00,Cell_009,B20,-89.14,15.13,13.0,36.71,95.52,17.85,0.0019,98.46,95.87,0.0059,87
2026-01-05 00:30:00,Cell_009,n78,-96.21,16.3,10.6,56.83,70.2,20.14,0.0026,98.4,95.73,0.0033,95
2026-01-05 00:45:00,Cell_009,B7,-100.89,19.24,11.2,47.65,61.65,27.06,0.006,98.09,97.2,0.0026,65
2026-01-05 01:00:00,Cell_009,n78,-90.25,14.99,12.5,40.64,77.75,23.54,0.0041,98.73,96.93,0.0047,89
2026-01-05 01:15:00,Cell_009,B7,-92.65,14.54,10.4,37.56,72.75,20.79,0.004,98.36,97.73,0.0064,81
2026-01-05 01:30:00,Cell_009,B3,-88.82,7.81,12.1,33.01,57.85,21.94,0.0103,99.51,97.71,0.0067,62
2026-01-05 01:45:00,Cell_009,B3,-91.22,13.35,9.9,49.24,67.29,27.48,0.0021,98.55,96.12,0.0052,92
2026-01-05 02:00:00,Cell_009,B7,-91.18,14.36,10.1,44.24,70.45,20.93,0.006,98.33,96.39,0.0092,94
2026-01-05 02:15:00,Cell_009,B3,-93.91,15.44,9.6,44.51,68.8,19.01,0.0068,98.2,96.64,0.0049,129
2026-01-05 02:30:00,Cell_009,B7,-102.34,10.2,12.1,58.69,65.18,29.12,0.0075,98.39,96.74,0.0064,100
2026-01-05 02:45:00,Cell_009,n78,-90.01,12.97,10.8,63.85,74.51,27.48,0.0071,98.66,97.11,0.0078,98
2026-01-05 03:00:00,Cell_009,B20,-95.47,16.16,10.9,45.53,98.79,17.84,0.0079,97.98,97.13,0.0111,75
2026-01-05 03:15:00,Cell_009,B3,-95.62,14.95,9.8,55.07,66.65,26.62,0.0033,97.42,96.77,0.0029,109
2026-01-05 03:30:00,Cell_009,n78,-97.19,16.24,10.2,35.85,92.4,19.99,0.0056,98.37,97.71,0.0069,76
2026-01-05 03:45:00,Cell_009,B3,-93.63,14.32,12.0,38.65,92.18,20.96,0.006,97.8,95.7,0.0043,74
2026-01-05 04:00:00,Cell_009,B3,-96.89,17.09,9.9,40.85,68.07,27.97,0.0064,98.44,95.57,0.0037,70
2026-01-05 04:15:00,Cell_009,n78,-85.47,16.59,9.8,43.49,63.75,20.46,0.0069,98.33,99.08,0.0085,106
2026-01-05 04:30:00,Cell_009,B3,-94.11,16.79,10.5,61.04,76.04,25.05,0.0063,99.54,95.57,0.0097,85
2026-01-05 04:45:00,Cell_009,B3,-99.03,12.74,8.7,53.23,61.62,24.67,0.0083,98.1,96.73,0.0034,83
2026-01-05 05:00:00,Cell_009,B7,-88.11,14.21,10.1,47.66,73.3,22.32,0.0071,97.93,96.04,0.0067,72
2026-01-05 05:15:00,Cell_009,n78,-88.35,14.96,8.4,48.88,55.15,26.77,0.0055,99.61,98.07,0.0039,60
2026-01-05 05:30:00,Cell_009,B3,-98.11,20.48,11.0,55.47,69.15,23.28,0.0059,99.16,97.31,0.0039,111
2026-01-05 05:45:00,Cell_009,B7,-93.46,13.63,7.0,53.08,73.01,24.4,0.0052,98.15,96.63,0.0069,97
2026-01-05 06:00:00,Cell_009,B20,-87.26,14.76,10.3,49.59,58.41,24.93,0.0029,97.88,94.98,0.0056,111
2026-01-05 06:15:00,Cell_009,B20,-92.59,16.93,14.3,51.23,64.35,21.49,0.006,98.12,96.44,0.008,102
2026-01-05 06:30:00,Cell_009,B7,-96.09,13.61,11.8,57.14,99.02,22.14,0.0052,98.85,96.32,0.0057,82
2026-01-05 06:45:00,Cell_009,B7,-105.11,15.37,10.7,58.17,72.05,18.98,0.0055,97.25,95.79,0.0073,85
2026-01-05 07:00:00,Cell_009,B7,-101.83,14.27,10.3,55.65,78.73,26.57,0.0091,98.28,98.34,0.0039,73
2026-01-05 07:15:00,Cell_009,n78,-88.24,10.49,11.8,48.81,82.72,23.76,0.0061,98.81,96.34,0.0046,95
2026-01-05 07:30:00,Cell_009,B20,-94.04,14.75,13.2,44.46,67.28,17.17,0.0059,98.89,97.84,0.0062,101
2026-01-05 07:45:00,Cell_009,n78,-88.34,18.34,12.4,60.56,70.3,18.69,0.0073,98.97,98.57,0.0086,115
2026-01-05 08:00:00,Cell_009,B20,-90.86,10.85,11.4,43.58,74.12,24.22,0.0069,98.44,97.94,0.0006,91
2026-01-05 08:15:00,Cell_009,n78,-85.99,20.61,12.0,61.48,73.69,24.01,0.0071,98.5,96.22,0.005,72
2026-01-05 08:30:00,Cell_009,B20,-91.94,13.92,10.2,52.04,79.8,19.48,0.0034,99.07,95.62,0.0071,111
2026-01-05 08:45:00,Cell_009,B3,-83.9,17.21,12.0,66.02,48.66,22.14,0.0077,98.3,98.24,0.0059,90
2026-01-05 09:00:00,Cell_009,B7,-94.61,13.36,11.4,41.8,81.53,26.61,0.0082,97.82,95.3,0.006,129
2026-01-05 09:15:00,Cell_009,B20,-85.67,13.34,11.6,53.82,58.32,29.48,0.0057,98.45,97.02,0.0083,77
2026-01-05 09:30:00,Cell_009,B3,-90.39,8.87,10.6,57.49,77.79,28.17,0.0072,99.95,96.41,0.0068,82
2026-01-05 09:45:00,Cell_009,B7,-87.22,14.82,13.4,43.75,86.07,26.37,0.0059,98.83,97.26,0.0067,85
2026-01-05 10:00:00,Cell_009,B3,-93.68,9.95,12.2,38.12,69.82,26.59,0.0077,97.44,96.91,0.0069,89
2026-01-05 10:15:00,Cell_009,B7,-85.28,12.53,8.1,54.48,66.63,16.97,0.0057,99.24,95.74,0.0107,76
2026-01-05 10:30:00,Cell_009,B7,-98.1,15.12,10.8,36.08,100.26,22.02,0.005,99.08,98.81,0.0083,71
2026-01-05 10:45:00,Cell_009,n78,-90.93,9.36,12.3,34.92,63.97,23.99,0.0069,98.34,98.52,0.0074,97
2026-01-05 11:00:00,Cell_009,B20,-83.5,12.59,13.4,64.18,77.13,28.13,0.0,98.38,98.1,0.0078,71
2026-01-05 11:15:00,Cell_009,B20,-93.47,7.39,11.6,32.93,83.3,28.73,0.0051,98.81,96.78,0.0065,72
2026-01-05 11:30:00,Cell_009,B3,-100.21,9.51,10.8,46.31,74.72,21.4,0.0098,98.6,97.23,0.0064,102
2026-01-05 11:45:00,Cell_009,n78,-89.12,16.33,12.0,33.4,54.13,23.7,0.0056,98.85,97.02,0.0072,71
2026-01-05 12:00:00,Cell_009,B3,-98.71,16.16,8.4,50.79,57.31,22.47,0.0078,98.64,95.35,0.0047,67
2026-01-05 12:15:00,Cell_009,B20,-100.47,15.35,11.8,51.52,78.03,23.95,0.0055,97.86,96.56,0.0034,76
2026-01-05 12:30:00,Cell_009,B7,-92.59,24.19,9.1,47.0,57.76,22.45,0.0053,99.01,96.55,0.0056,82
2026-01-05 12:45:00,Cell_009,n78,-99.01,13.04,10.5,48.59,77.59,23.06,0.0055,97.47,97.54,0.0046,98
2026-01-05 13:00:00,Cell_009,B7,-92.94,11.93,11.0,50.79,68.84,21.74,0.0071,98.8,96.65,0.0027,94
2026-01-05 13:15:00,Cell_009,B7,-95.84,15.64,11.2,32.89,72.81,26.06,0.0073,98.57,95.02,0.0086,94
2026-01-05 13:30:00,Cell_009,B3,-95.94,15.69,12.0,44.1,80.26,16.83,0.0039,97.26,96.1,0.009,117
2026-01-05 13:45:00,Cell_009,B20,-90.83,13.08,10.7,51.79,56.37,21.71,0.0089,97.87,96.25,0.006,92
2026-01-05 14:00:00,Cell_009,n78,-91.62,16.82,13.7,46.99,71.59,30.11,0.0049,97.71,97.25,0.0082,93
2026-01-05 14:15:00,Cell_009,B3,-92.49,10.65,10.9,57.87,59.66,23.02,0.0052,98.08,97.25,0.0069,94
2026-01-05 14:30:00,Cell_009,B7,-100.23,15.79,10.3,62.71,90.85,31.96,0.0041,98.84,97.87,0.0075,83
2026-01-05 14:45:00,Cell_009,B7,-85.6,15.0,11.2,35.7,78.45,22.96,0.0069,98.64,97.18,0.0059,99
2026-01-05 15:00:00,Cell_009,B20,-99.28,16.71,9.9,37.41,61.78,25.13,0.0058,97.22,96.62,0.0083,82
2026-01-05 15:15:00,Cell_009,B20,-92.83,18.13,12.1,56.17,44.27,30.93,0.0073,99.98,96.22,0.0025,88
